,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
0,PRO_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ca_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,H2O_xc,2.091626222881952,3.6433198064457,6.296419578364246,9.144237060344363,9.53700476542944,9.56023694459085,9.57506049824048,9.588684617027402,9.575561514187324,9.557533520422616,9.49225490756789,7.4742229777970275,3.471375439714815
3,sCIT_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ACETYLGLUTKIN_RXN_p,0.00014344427949360093,0.00027004838862725294,0.0004701051130170929,0.0005657349139505911,0.0004988086429669553,0.000490763852294924,0.00048487544004225975,0.0004788457431639639,0.00048462145321621013,0.0004916198944359844,0.0005112731078406594,0.0005442555671419942,0.0002561400694994573
5,2KG_OAA_mc,0.012341338857728763,0.021852510023236068,0.03313337875890949,0.006993846312986274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320457216400161,0.020855413663528773
6,LEUCINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DIAMINOPIMDECARB_RXN_p,0.000759867070030816,0.0014305267420924065,0.0024902871880454307,0.002996866330070585,0.0026423379398571273,0.0025997222881456172,0.0025685296145078014,0.002536588514542173,0.002567184170804273,0.002604256998209443,0.00270836592324004,0.002883083811095793,0.0013568502358785027
8,ASPARTATE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F16ALDOLASE_RXN_p,6.559883501065512e-18,-8.459797738360816e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.953402798947427e-16,0.0,0.0,0.0
10,RXN_7978_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Photon_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2_METHYL_ACETO_ACETYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,F16ALDOLASE_RXN_c,-0.6257277084097027,-1.1206870725957,-1.9032965614638928,-2.300584422532931,-2.072712367713299,-2.0581244479782432,-2.0475990346350983,-2.0368295186448373,-2.047051609235178,-2.059511313928843,-2.1040839258427813,-2.1975091265802487,-1.0657542816841266
14,RXN_9532_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,RXN_5642_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,L_ASCORBATE_PEROXIDASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,L_ASCORBATE_PEROXIDASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SER_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,PYRUVATE_PROTON_mc,-0.3098758446797495,-0.3707574438115439,-0.4844966068519687,-0.5877554200483193,-0.6891805576464719,-0.7456379895023727,-0.7878172254884378,-0.8304213060990535,-0.7896560086966528,-0.7393893995782685,-0.6336701442050392,-0.5234933154053312,-0.3651182105884005
20,NADH_DEHYDROG_A_RXN_mi,0.90547433704004,1.0729978174170494,1.3766470847797374,1.7301339418703996,2.0402908500992725,2.2141966990274122,2.343310048388914,2.474781523820904,2.3485711168391576,2.1943887353381033,1.8668122293990608,1.4921832341298364,1.050776369433548
21,L_ALPHA_ALANINE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NADH_DEHYDROG_A_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ACETYL_COA_ACETYLTRANSFER_RXN_x,2.4909435611482412e-14,-7.13413337445962e-14,3.9456594886756763e-10,-5.627490531279607e-14,-4.4275881652312765e-13,-1.1516452335444222e-14,-2.2091196414598427e-13,-1.782416930476616e-14,-6.281054320362359e-14,-1.2104405666718145e-13,2.544044447539682e-13,-2.1864162406844766e-11,2.402691834256003e-12
24,pTHR_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Starch_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MAL_Pi_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ALANINE_GLYOXYLATE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,RXN_9663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H_pc,0.2483595385314163,0.26676754035469685,0.3089938075032472,0.3605357116105217,0.4995951251662128,0.5565223597331632,0.598883902533781,0.6409862513709653,0.6016987615043624,0.5507571873499397,0.442813033142216,0.3138755548491378,0.2650492215595952
30,H_mc,1.0459778785053842,1.8219700939141288,3.148749775332752,4.572768360763539,4.769075338541045,4.7806821874852155,4.788087200593491,4.794892333984646,4.788337416825544,4.7793314586924955,4.746714726900872,3.737736647236488,1.7359819347817265
31,2_METHYL_3_HYDROXY_BUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,IGPSYN_RXN_p,0.00014344427949360087,0.00027004838862725283,0.00047010511301709266,0.000565734913950591,0.0004988086429669552,0.000490763852294924,0.0004848754400422597,0.0004788457431639638,0.00048462145321620997,0.0004916198944359843,0.0005112731078406593,0.0005442555671419941,0.00025614006949945716
34,5_METHYL_THF_pc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067705025408646e-20,0.0,0.0,0.0,0.0,0.0
35,ASN_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WATER_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RXN_9652_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
