,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
0,PRO_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ca_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,H2O_xc,4.0886705812099216,7.154679261000568,8.093945490726654,8.138755920813935,8.155417828372004,8.162246880079866,8.167872647940442,8.166969800726845,8.166667367910835,8.16405620427532,8.161844937607455,8.148898183778332,8.134542406182529,7.990576184120131,4.35174204285921
3,sCIT_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ACETYLGLUTKIN_RXN_p,0.0005073546975047852,0.0007801847498489588,0.0006386273183073246,0.0006110197964897722,0.0005955429069982166,0.000588279979966802,0.0005818380148772277,0.0005825498182715602,0.000583158022296303,0.000585948931726543,0.0005887655980476316,0.0006004540555047275,0.0006143984543962275,0.0006809539700638862,0.00053948928536211
5,2KG_OAA_mc,0.0397284895110595,0.02880741204956825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041589377745480285
6,LEUCINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DIAMINOPIMDECARB_RXN_p,0.002687608936450466,0.004132870979770498,0.003382999105344276,0.0032367538400170266,0.0031547681469146546,0.0031162942594242077,0.003082169251687748,0.0030859398862705875,0.003089161724097517,0.0031039460018057892,0.0031188667230599,0.0031807839631073148,0.003254651597129055,0.003607215985536979,0.002857835418626441
8,ASPARTATE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F16ALDOLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3410424713575436e-17,0.0,0.0
10,RXN_7978_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Photon_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2_METHYL_ACETO_ACETYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,F16ALDOLASE_RXN_c,-2.0397244421392835,-3.114369012937086,-2.6027035599157142,-2.5333677173916564,-2.503962812587642,-2.4900594464996293,-2.477684149298621,-2.479051792666064,-2.4801777749808966,-2.485544834158875,-2.4909912931039027,-2.513088969777919,-2.5398237827380616,-2.752220083862772,-2.16525727414417
14,RXN_9532_p,0.0,0.0,0.0,0.0,-1.518431623277924e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,RXN_5642_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
