,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15
0,PRO_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ca_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,H2O_xc,5.110661559008534,8.831573650461989,9.538805178059324,9.59359343027454,9.622116026980594,9.62536125299027,9.624219004822589,9.618600528750953,9.615939231606756,9.614335976833434,9.613233195883405,9.598602544987887,9.578566905067163,9.51718060181822,5.8993291953409805
3,sCIT_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ACETYLGLUTKIN_RXN_p,0.0003846102479184279,0.0005815874017483821,0.0004987054855822802,0.0004766424314118157,0.0004709932549956986,0.00045968675239936086,0.00047024879436549443,0.00047486781226207587,0.0004651920982235632,0.00046600579152046974,0.00046670102897250666,0.00047436375326436093,0.0004832737332249163,0.0005048495450413024,0.000442701164662461
5,2KG_OAA_mc,0.029266528325458688,0.018157974008164195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03216437203710491
6,LEUCINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DIAMINOPIMDECARB_RXN_p,0.0020373950303359672,0.003080841656290702,0.0026417914843504275,0.0025249169159410768,0.0024949915458597053,0.0024350976344666856,0.0024910479163557193,0.0025155162298388877,0.0024642610910083304,0.0024685714667864395,0.0024722543467080786,0.0025128460788900932,0.0025600448966653505,0.0026743383982684673,0.0023451199175425273
8,ASPARTATE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F16ALDOLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,RXN_7978_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Photon_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2_METHYL_ACETO_ACETYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,F16ALDOLASE_RXN_c,-1.5687973567241793,-2.352192931867199,-2.072490384543204,-2.0327600198135083,-2.059782078825636,-2.001394056677997,-2.059854259189564,-2.0749486016281447,-2.011948840639695,-2.0134379441131864,-2.014249955307724,-2.028673879309434,-2.044709866875072,-2.0858847133436016,-1.796423197883318
14,RXN_9532_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,RXN_5642_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
