,Reaction,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13
0,PRO_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ca_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,H2O_xc,2.8838652088912418,4.883131792736932,6.152558103818924,7.2654705130886335,9.470833845113727,9.556431171388347,9.562562638154704,9.567046782546972,9.558634952650104,9.495358120864742,8.273388045305897,5.234524767511439,3.5057650302681482
3,sCIT_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,ACETYLGLUTKIN_RXN_p,0.00020869777718953846,0.0003670518158187163,0.00046047368689522384,0.0005323717444266152,0.0005165387214925666,0.00049220715291212,0.00048434046142721397,0.0004883043630429581,0.0004912618375694077,0.0005104697836828122,0.0005779886912440137,0.0003938081222141837,0.000258742431391001
5,2KG_OAA_mc,0.01736576682579269,0.028235757016039763,0.03284019623750821,0.0336361259975928,0.0,0.0,0.0,0.0,0.0,0.0,0.028113600592184613,0.029773629088490895,0.021038879200562653
6,LEUCINE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,DIAMINOPIMDECARB_RXN_p,0.0011055342815314887,0.0019443827861332016,0.0024392667386474443,0.0028201316626019104,0.002736259446842281,0.0026073678813822968,0.002565695673534405,0.0025866936413783573,0.0026023602643407496,0.0027041104758480303,0.0030617782143268412,0.0020861189098220407,0.0013706357215637036
8,ASPARTATE_TRNA_LIGASE_RXN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F16ALDOLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,3.203305311413425e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,RXN_7978_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Photon_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2_METHYL_ACETO_ACETYL_COA_xc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,F16ALDOLASE_RXN_c,-0.8806060253077272,-1.4996755079023438,-1.8658532334829083,-2.149778381280635,-2.1210882232112542,-2.0605841173972737,-2.0253552885241297,-2.0537924651939714,-2.058780578014152,-2.101703943360491,-2.3327577851602217,-1.604681623904341,-1.0761348579582466
14,RXN_9532_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,RXN_5642_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,L_ASCORBATE_PEROXIDASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,L_ASCORBATE_PEROXIDASE_RXN_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SER_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,PYRUVATE_PROTON_mc,-0.3401080599170476,-0.4235847171564706,-0.4755271467988089,-0.518337060121234,-0.6237987893863343,-0.7354588151856128,-0.804486046872092,-0.763484598170049,-0.7421391084846753,-0.6358398262501638,-0.5563432122220638,-0.4368764823830527,-0.36750675335981664
20,NADH_DEHYDROG_A_RXN_mi,0.987815316585126,1.2061434140046008,1.3422697025667707,1.4677970865124657,1.8343693313237908,2.1819645630571176,2.2451727802116777,2.268882811108811,2.2019141357090484,1.873762876282974,1.5835871722533148,1.2435195646333146,1.0576026218512955
21,L_ALPHA_ALANINE_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NADH_DEHYDROG_A_RXN_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,ACETYL_COA_ACETYLTRANSFER_RXN_x,0.0,-6.886556006838788e-14,4.778308171272019e-10,-2.2115650952393698e-11,1.0245268635597212e-13,2.4993804514758013e-15,-1.3952564914989373e-13,2.903174103253293e-13,-1.2860674302918672e-13,1.7784893226324466e-13,-2.362464171102028e-11,-9.774506930487213e-14,2.0956777358118477e-12
24,pTHR_biomass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Starch_biomass,0.0,1.3680753892833931e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MAL_Pi_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,ALANINE_GLYOXYLATE_AMINOTRANSFERASE_RXN_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,RXN_9663_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,H_pc,0.2551778020877107,0.28709911465767834,0.30464761463125234,0.316902515201227,0.4317045945678273,0.5468211756728689,0.7646301776095841,0.5745532607777035,0.5538715726319376,0.4445639181362889,0.3391370816678494,0.28901683731175154,0.26924123606350864
30,H_mc,1.4421723248458287,2.441987509906224,3.0768079750612984,3.6333467645461295,4.736010244013083,4.778780958729159,4.781837656048318,4.7840842813749385,4.779881763524733,4.748265410812058,4.13735792849254,2.6177147308861124,1.753179719257166
31,2_METHYL_3_HYDROXY_BUTYRYL_COA_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,IGPSYN_RXN_p,0.00020869777718953846,0.0003670518158187164,0.0004604736868952236,0.0005323717444266151,0.0005165387214925664,0.0004922071529121196,0.00048434046142721375,0.0004883043630429578,0.0004912618375694076,0.000510469783682812,0.0005779886912440137,0.0003938081222141837,0.00025874243139100095
34,5_METHYL_THF_pc,2.0582967490696092e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ASN_PROTON_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,WATER_vc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,RXN_9652_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
